"firstname","lastname","pitcher_throws","pitch_type","release_speed","plate_location_height","plate_location_side","release_height","release_side","extension","horizontal_break","induced_vertical_break","vertical_break","horizontal_approach_angle","vertical_approach_angle","horizontal_release_angle","vertical_release_angle","spin_rate","spin_axis","spin_efficiency","tilt","date","time"
"Will","Klein","Right","FB",97.80273,4.1817,0.72626,5.04918,1.09055,4.71803,11.59538,17.59877,-13.1368,0.7767479,-2.2404323,-1.4150236,0.24165666,2089.565,213.33197,0.9182259,01:00:00,2023-12-22,"16:42:28"
"Will","Klein","Right","FB",98.90219,3.58901,0.9717,5.02589,0.94792,NA,12.61824,21.62421,-10.18349,1.2555599,-2.4769328,-1.0623629,-0.6080162,2346.5657,210.234,0.9485298,01:00:00,2023-12-22,"16:43:09"
"Will","Klein","Right","FB",97.43612,6.47269,2.02343,5.03108,0.91395,4.76129,7.2107,21.0881,-10.03516,1.9091676,0.5200988,0.5414038,2.4233303,2259.0933,198.87294,0.99372476,12:45:00,2023-12-22,"16:44:26"
"Will","Klein","Right","FB",95.50341,4.27018,2.533,5.39143,1.47086,4.35295,NA,NA,NA,NA,NA,NA,NA,2117.8787,NA,0.98740625,NA,2023-12-22,"16:41:20"
"Will","Klein","Right","FB",98.50323,6.4221,1.89851,5.08932,1.18855,4.52972,5.51453,20.94209,-9.79963,1.3079604,0.42520076,0.26543796,2.2771165,2335.249,194.74681,0.9726078,12:30:00,2023-12-22,"16:43:39"
"Will","Klein","Right","FB",98.47018,4.54165,1.96417,5.01756,1.16705,4.70103,10.51694,19.82622,-10.17855,1.8908583,-1.5152205,-0.08431847,0.39588213,2233.7273,207.91449,0.9658561,01:00:00,2023-12-22,"16:47:03"
"Will","Klein","Right","FB",97.92263,3.74549,1.14853,5.25824,0.83836,4.6455,13.34778,18.87693,-12.06736,1.677262,-2.8223631,-0.8520249,-0.5386343,2296.4277,215.2279,0.9999969,01:15:00,2023-12-22,"16:45:08"
"Will","Klein","Right","FB",96.7847,7.7914,3.77935,5.27225,1.16629,5.68285,9.94302,19.21459,-11.12741,3.8383942,1.5897138,1.9320067,3.7254064,2260.6362,207.39227,0.9944484,01:00:00,2023-12-22,"16:47:22"
"Will","Klein","Right","FB",98.60812,3.65337,0.79435,5.05734,1.14281,4.85886,4.24302,20.38928,-9.73254,0.056350686,-2.4774365,-0.74867517,-0.63225764,2252.737,191.74152,0.9857959,12:30:00,2023-12-22,"16:46:41"
"Will","Klein","Right","FB",97.00285,2.37014,0.77563,5.02249,1.24247,4.61446,13.75447,19.73921,-11.31125,0.8662242,-3.9292352,-1.7119749,-1.8137348,2051.7622,214.85309,0.97675335,01:15:00,2023-12-29,"17:39:47"
"Will","Klein","Right","FB",96.462,0.91311,-0.59568,4.85918,1.24858,4.69936,14.14911,17.0929,-14.35066,-0.55677533,-5.6019883,-3.2114193,-2.917201,2148.2266,219.63277,0.98689157,01:15:00,2024-01-05,"17:42:36"
"Will","Klein","Right","FB",95.22264,3.16651,-0.95199,4.83355,1.31489,4.37222,9.0531,17.21554,-15.66457,-1.4935958,-3.3176618,-3.1899183,-0.381638,2197.9734,207.66945,NA,01:00:00,2024-01-16,"18:49:30"
"Will","Klein","Right","FB",96.29535,3.10369,1.73198,4.91408,1.28875,4.2398,11.94416,16.31057,-16.08209,1.6609589,-3.5106668,-0.582094,-0.4957196,2137.9524,216.17134,0.94980794,01:15:00,2024-01-23,"18:04:12"
"Will","Klein","Right","FB",95.89923,3.80552,0.17049,4.96908,1.23702,4.32745,9.22016,19.52009,-12.93197,-0.20709153,-2.5163574,-1.9369434,-0.09065977,2212.698,205.24065,0.9505568,12:45:00,2024-01-23,"18:04:57"
"Will","Klein","Right","FB",96.38995,2.6488,-1.20156,5.03044,1.21629,4.58606,5.39564,19.19569,-12.02876,-2.0361714,-3.6979065,-3.039799,-1.4611255,2152.8486,195.66924,0.9791259,12:30:00,2024-01-26,"18:20:06"
"Will","Klein","Right","FB",96.89739,3.85627,0.76333,4.91394,1.2315,4.59096,10.69951,16.79106,-13.93878,0.54861015,-2.4826624,-1.4426868,0.11021318,2060.9717,212.4573,0.9598202,01:00:00,2024-01-26,"18:12:46"
"Will","Klein","Right","FB",97.4401,2.83818,0.39135,4.96891,1.14696,4.53019,6.84904,21.04141,-9.60267,-0.1285436,-3.1979408,-1.4056424,-1.4096173,2209.281,198.01308,0.97223544,12:30:00,2024-01-26,"18:21:08"
"Will","Klein","Right","FB",95.67388,1.68684,0.13715,5.13754,1.08807,4.46284,5.24979,22.45471,-9.4665,-0.49200943,-4.5713553,-1.4695336,-2.8148077,2073.118,193.15892,0.96928537,12:30:00,2024-01-26,"18:15:09"
"Will","Klein","Right","FB",95.75894,1.14813,0.04366,5.03072,1.2211,4.57257,5.62972,18.88157,-12.75121,-0.6981866,-5.35036,-1.7461901,-2.9874096,2136.9165,196.60202,0.94539016,12:30:00,2024-01-26,"18:07:57"
"Will","Klein","Right","FB",97.21126,2.98649,1.40652,5.03399,1.291,4.57754,10.86957,18.27936,-12.2802,1.1847162,-3.3678205,-0.8383603,-1.0862931,2110.3027,210.70815,0.96671414,01:00:00,2024-01-26,"18:11:18"
"Will","Klein","Right","FB",96.7805,2.63323,-0.94176,4.92331,1.14353,4.70889,6.14016,18.53175,-12.12712,-1.6176716,-3.613556,-2.759763,-1.3589091,2037.0197,198.29956,0.97558254,12:30:00,2024-01-26,"18:12:28"
"Will","Klein","Right","FB",95.06227,2.95965,1.47112,5.20338,1.26031,4.42971,9.25796,22.09914,-10.1243,1.1277616,-3.3589516,-0.5931935,-1.4808651,2084.7644,202.7134,0.9595037,12:45:00,2024-01-26,"18:09:57"
"Will","Klein","Right","FB",98.64967,1.08084,-0.41955,5.17734,1.38464,5.33648,8.86711,17.38426,-11.98818,-1.0501456,-5.59398,-2.7344139,-3.3254807,2221.5554,207.03735,0.99149126,01:00:00,2024-02-02,"17:40:33"
"Will","Klein","Right","FB",97.18001,1.25328,-0.0442,5.2908,1.28769,5.17667,7.68689,19.40885,-11.13178,-0.6554679,-5.434801,-2.1151404,-3.3303094,2197.7346,201.6168,0.9926859,12:45:00,2024-02-02,"17:44:20"
"Will","Klein","Right","FB",95.33518,2.20965,-0.328,5.39458,1.08133,5.00197,8.38241,19.95549,-11.47639,-0.679306,-4.5291505,-2.2528317,-2.3798478,2064.504,202.7741,0.9755879,12:45:00,2024-02-02,"17:46:14"
"Will","Klein","Right","FB",96.23389,1.80826,-0.53779,5.3553,1.19102,5.23956,8.34779,20.64409,-10.39295,-1.0167375,-4.8433414,-2.6022825,-2.8742008,2265.5088,202.0147,0.9999427,12:45:00,2024-02-02,"17:37:38"
"Will","Klein","Right","FB",97.1643,1.76897,0.65815,5.24188,1.30061,5.26005,6.44955,20.66977,-9.73087,-0.040428054,-4.701591,-1.2676142,-2.857253,2360.491,197.3313,0.9799768,12:30:00,2024-02-02,"17:41:36"
"Jake","Brentz","Left","FB",95.51087,1.92498,0.01407,4.69548,-1.53885,5.72893,-2.99482,16.67444,-13.49068,1.3861785,-4.3314795,1.9531926,-1.7830031,2278.3733,169.83202,0.8053464,11:45:00,2024-02-02,"17:03:15"
"Jake","Brentz","Left","FB",95.51087,1.92498,0.01407,4.69548,-1.53885,5.72893,-2.99482,16.67444,-13.49068,1.3861785,-4.3314795,1.9531926,-1.7830031,2278.3733,169.83202,0.8053464,11:45:00,2024-02-02,"17:03:15"
"Will","Klein","Right","FB",97.2602,2.84571,-0.28672,5.25356,1.32236,5.11499,8.35245,18.77702,-11.7882,-0.882744,-3.761941,-2.4686012,-1.5257733,2287.319,203.95038,0.97533816,12:45:00,2024-02-02,"17:41:14"
"Will","Klein","Right","FB",95.96863,4.8322,0.82725,5.31633,1.16535,5.05732,5.86768,17.5321,-13.56823,0.2227523,-1.8694924,-0.88524604,0.69197565,1983.1578,198.47713,0.9999855,12:30:00,2024-02-02,"17:47:58"
"Will","Klein","Right","FB",97.35105,1.79549,-0.39137,5.15271,1.19776,5.37308,9.15108,18.0568,-12.15728,-0.78601885,-4.8320107,-2.5306354,-2.5200088,2219.17,206.86597,0.995811,01:00:00,2024-02-02,"17:38:18"
"Will","Klein","Right","FB",96.13426,1.48154,-0.217,5.32261,1.12269,5.28151,11.21068,17.27799,-13.72614,-0.31266505,-5.4922986,-2.4428208,-2.894235,2198.3245,212.98422,0.9999977,01:00:00,2024-02-02,"17:43:31"
"Will","Klein","Right","FB",96.94527,2.86106,1.15244,5.17821,1.2964,5.3986,11.89127,16.95766,-13.44856,1.0498464,-3.85265,-1.222432,-1.2884034,2211.6333,215.00888,0.98573905,01:15:00,2024-02-02,"17:43:08"
"Will","Klein","Right","FB",99.26499,1.24292,-0.92848,5.29207,1.1864,5.36439,7.06621,22.53685,-6.53307,-1.5645761,-5.002925,-2.9083495,-3.7629306,2261.73,197.42204,0.9999339,12:30:00,2024-02-02,"17:40:09"
"Will","Klein","Right","FB",97.19052,0.16971,0.81435,5.16536,1.38923,5.36116,12.81544,11.75214,-18.27612,0.66097456,-7.165187,-1.7680138,-3.7313633,2274.418,227.52702,0.9999637,01:30:00,2024-02-02,"17:49:26"
"Will","Klein","Right","FB",97.80317,3.13757,0.1643,5.21566,1.20845,5.22125,9.36792,14.37727,-15.35988,-0.18663667,-3.7580764,-1.9585688,-0.8563733,2061.0654,213.03857,0.970421,01:00:00,2024-02-02,"17:47:04"
"Will","Klein","Right","FB",97.80626,2.08078,1.02805,5.23974,1.1992,5.31756,5.56779,21.30868,-8.69395,0.37927654,-4.2696486,-0.6831517,-2.6166437,2388.99,194.6427,0.9393107,12:30:00,2024-02-02,"17:42:04"
"Will","Klein","Right","FB",96.77428,1.88924,0.16899,5.3278,1.14867,5.31179,6.61774,17.66248,-12.91074,-0.38637266,-4.9874315,-1.6463698,-2.5384333,2174.639,200.5324,0.99801725,12:45:00,2024-02-02,"17:39:22"
"Will","Klein","Right","FB",96.17624,3.14623,0.89264,5.15054,1.57607,4.38671,9.2136,21.69994,-9.82108,0.17658705,-3.0743346,-1.5338552,-1.2530465,2218.2102,202.98337,0.953513,12:45:00,2024-02-08,"18:04:52"
"Nick","Gardewine","Right","FB",95.10087,1.06835,-0.71222,5.28897,1.62338,4.3423,8.66451,23.95444,-9.46589,-1.5959933,-5.3915124,-3.2264235,-3.6145248,2211.2856,199.89513,0.9999613,12:45:00,2024-02-27,"17:58:11"
"Lukas","Veinbergs","Right","SI",95.27539,3.292,-0.72471,5.05577,1.93046,5.09395,12.89508,19.64538,-11.79087,-1.5675342,-3.0521562,-3.9887204,-0.8347005,2266.9875,213.2021,0.8609252,01:00:00,2024-03-01,"21:09:56"
